 time            v(vout)         v(vinf)         v(en)           i(L1)          
 2.90000000e-04  3.68964463e-09  2.62032484e-01  5.05000993e-02  2.64650528e-08 
 2.91000000e-04  3.73284293e-09  2.63832266e-01  5.05787294e-02  2.66468285e-08 
 2.92000000e-04  3.77631236e-09  2.65633897e-01  5.06558552e-02  2.68287911e-08 
 2.93000000e-04  3.82005313e-09  2.67437373e-01  5.07315199e-02  2.70109399e-08 
 2.94000000e-04  3.86406549e-09  2.69242684e-01  5.08057654e-02  2.71932741e-08 
 2.95000000e-04  3.90834968e-09  2.71049826e-01  5.08786324e-02  2.73757931e-08 
 2.96000000e-04  3.95290593e-09  2.72858791e-01  5.09501604e-02  2.75584963e-08 
 2.97000000e-04  3.99773448e-09  2.74669573e-01  5.10203878e-02  2.77413829e-08 
 2.98000000e-04  4.04283555e-09  2.76482166e-01  5.10893515e-02  2.79244524e-08 
 2.99000000e-04  4.08820938e-09  2.78296562e-01  5.11570876e-02  2.81077041e-08 
 3.00000000e-04  4.13385620e-09  2.80112757e-01  5.12236308e-02  2.82911374e-08 
 3.01000000e-04  4.17977625e-09  2.81930743e-01  5.12890147e-02  2.84747516e-08 
 3.02000000e-04  4.22596976e-09  2.83750516e-01  5.13532720e-02  2.86585462e-08 
 3.03000000e-04  4.27243694e-09  2.85572068e-01  5.14164341e-02  2.88425205e-08 
 3.04000000e-04  4.31917805e-09  2.87395395e-01  5.14785314e-02  2.90266740e-08 
 3.05000000e-04  4.36619329e-09  2.89220490e-01  5.15395936e-02  2.92110061e-08 
 3.06000000e-04  4.41348290e-09  2.91047347e-01  5.15996490e-02  2.93955162e-08 
 3.07000000e-04  4.46104711e-09  2.92875962e-01  5.16587251e-02  2.95802038e-08 
 3.08000000e-04  4.50888614e-09  2.94706328e-01  5.17168487e-02  2.97650682e-08 
 3.09000000e-04  4.55700022e-09  2.96538441e-01  5.17740453e-02  2.99501090e-08 
 3.10000000e-04  4.60538957e-09  2.98372294e-01  5.18303399e-02  3.01353256e-08 
 3.11000000e-04  4.65405442e-09  3.00207883e-01  5.18857566e-02  3.03207175e-08 
 3.12000000e-04  4.70299499e-09  3.02045202e-01  5.19403186e-02  3.05062841e-08 
 3.13000000e-04  4.75221151e-09  3.03884247e-01  5.19940482e-02  3.06920249e-08 
 3.14000000e-04  4.80170419e-09  3.05725011e-01  5.20469673e-02  3.08779394e-08 
 3.15000000e-04  4.85147326e-09  3.07567491e-01  5.20990969e-02  3.10640272e-08 
 3.16000000e-04  4.90151894e-09  3.09411680e-01  5.21504572e-02  3.12502876e-08 
 3.17000000e-04  4.95184145e-09  3.11257575e-01  5.22010679e-02  3.14367203e-08 
 3.18000000e-04  5.00244101e-09  3.13105171e-01  5.22509480e-02  3.16233247e-08 
 3.19000000e-04  5.05331784e-09  3.14954462e-01  5.23001158e-02  3.18101003e-08 
 3.20000000e-04  5.10447216e-09  3.16805445e-01  5.23485891e-02  3.19970467e-08 
 3.21000000e-04  5.15590418e-09  3.18658113e-01  5.23963851e-02  3.21841635e-08 
 3.22000000e-04  5.20761412e-09  3.20512464e-01  5.24435204e-02  3.23714500e-08 
 3.23000000e-04  5.25960221e-09  3.22368492e-01  5.24900111e-02  3.25589060e-08 
 3.24000000e-04  5.31186865e-09  3.24226193e-01  5.25358728e-02  3.27465309e-08 
 3.25000000e-04  5.36441367e-09  3.26085562e-01  5.25811206e-02  3.29343243e-08 
 3.26000000e-04  5.41723747e-09  3.27946596e-01  5.26257690e-02  3.31222858e-08 
 3.27000000e-04  5.47034028e-09  3.29809290e-01  5.26698323e-02  3.33104149e-08 
 3.28000000e-04  5.52372230e-09  3.31673639e-01  5.27133240e-02  3.34987112e-08 
 3.29000000e-04  5.57738375e-09  3.33539640e-01  5.27562575e-02  3.36871743e-08 
 3.30000000e-04  5.63132485e-09  3.35407288e-01  5.27986456e-02  3.38758037e-08 
 3.31000000e-04  5.68554580e-09  3.37276579e-01  5.28405008e-02  3.40645991e-08 
 3.32000000e-04  5.74004682e-09  3.39147509e-01  5.28818351e-02  3.42535601e-08 
 3.33000000e-04  5.79482812e-09  3.41020075e-01  5.29226603e-02  3.44426861e-08 
 3.34000000e-04  5.84988991e-09  3.42894272e-01  5.29629877e-02  3.46319770e-08 
 3.35000000e-04  5.90523240e-09  3.44770097e-01  5.30028283e-02  3.48214321e-08 
 3.36000000e-04  5.96085580e-09  3.46647545e-01  5.30421927e-02  3.50110513e-08 
 3.37000000e-04  6.01676033e-09  3.48526613e-01  5.30810914e-02  3.52008339e-08 
 3.38000000e-04  6.07294618e-09  3.50407297e-01  5.31195344e-02  3.53907798e-08 
 3.39000000e-04  6.12941357e-09  3.52289593e-01  5.31575314e-02  3.55808886e-08 
 3.40000000e-04  6.18616271e-09  3.54173498e-01  5.31950920e-02  3.57711597e-08 
 3.41000000e-04  6.24319380e-09  3.56059007e-01  5.32322252e-02  3.59615930e-08 
 3.42000000e-04  6.30050705e-09  3.57946118e-01  5.32689400e-02  3.61521879e-08 
 3.43000000e-04  6.35810267e-09  3.59834827e-01  5.33052452e-02  3.63429442e-08 
 3.44000000e-04  6.41598086e-09  3.61725130e-01  5.33411491e-02  3.65338615e-08 
 3.45000000e-04  6.47414183e-09  3.63617024e-01  5.33766598e-02  3.67249395e-08 
 3.46000000e-04  6.53258579e-09  3.65510506e-01  5.34117855e-02  3.69161778e-08 
 3.47000000e-04  6.59131293e-09  3.67405571e-01  5.34465337e-02  3.71075760e-08 
 3.48000000e-04  6.65032347e-09  3.69302217e-01  5.34809121e-02  3.72991338e-08 
 3.49000000e-04  6.70961761e-09  3.71200440e-01  5.35149279e-02  3.74908510e-08 
 3.50000000e-04  6.76919554e-09  3.73100237e-01  5.35485882e-02  3.76827270e-08 
 3.51000000e-04  6.82905748e-09  3.75001605e-01  5.35818999e-02  3.78747617e-08 
 3.52000000e-04  6.88920363e-09  3.76904540e-01  5.36148698e-02  3.80669547e-08 
 3.53000000e-04  6.94963419e-09  3.78809040e-01  5.36475045e-02  3.82593057e-08 
 3.54000000e-04  7.01034935e-09  3.80715100e-01  5.36798102e-02  3.84518143e-08 
 3.55000000e-04  7.07134933e-09  3.82622719e-01  5.37117933e-02  3.86444802e-08 
 3.56000000e-04  7.13263432e-09  3.84531892e-01  5.37434597e-02  3.88373032e-08 
 3.57000000e-04  7.19420452e-09  3.86442617e-01  5.37748153e-02  3.90302828e-08 
 3.58000000e-04  7.25606014e-09  3.88354891e-01  5.38058658e-02  3.92234189e-08 
 3.59000000e-04  7.31820136e-09  3.90268711e-01  5.38366169e-02  3.94167110e-08 
 3.60000000e-04  7.38062840e-09  3.92184073e-01  5.38670740e-02  3.96101590e-08 
 3.61000000e-04  7.44334145e-09  3.94100975e-01  5.38972423e-02  3.98037624e-08 
 3.62000000e-04  7.50634071e-09  3.96019414e-01  5.39271271e-02  3.99975211e-08 
 3.63000000e-04  7.56962638e-09  3.97939387e-01  5.39567333e-02  4.01914346e-08 
 3.64000000e-04  7.63319865e-09  3.99860891e-01  5.39860659e-02  4.03855028e-08 
 3.65000000e-04  7.69705772e-09  4.01783923e-01  5.40151297e-02  4.05797253e-08 
 3.66000000e-04  7.76120379e-09  4.03708481e-01  5.40439293e-02  4.07741018e-08 
 3.67000000e-04  7.82563705e-09  4.05634561e-01  5.40724693e-02  4.09686322e-08 
 3.68000000e-04  7.89035771e-09  4.07562161e-01  5.41007541e-02  4.11633159e-08 
 3.69000000e-04  7.95536595e-09  4.09491279e-01  5.41287881e-02  4.13581529e-08 
 3.70000000e-04  8.02066198e-09  4.11421910e-01  5.41565755e-02  4.15531429e-08 
 3.71000000e-04  8.08624598e-09  4.13354054e-01  5.41841204e-02  4.17482855e-08 
 3.72000000e-04  8.15211816e-09  4.15287706e-01  5.42114269e-02  4.19435804e-08 
 3.73000000e-04  8.21827870e-09  4.17222865e-01  5.42384989e-02  4.21390275e-08 
 3.74000000e-04  8.28472780e-09  4.19159527e-01  5.42653403e-02  4.23346265e-08 
 3.75000000e-04  8.35146566e-09  4.21097691e-01  5.42919547e-02  4.25303770e-08 
 3.76000000e-04  8.41849246e-09  4.23037353e-01  5.43183459e-02  4.27262789e-08 
 3.77000000e-04  8.48580840e-09  4.24978511e-01  5.43445175e-02  4.29223319e-08 
 3.78000000e-04  8.55341367e-09  4.26921163e-01  5.43704730e-02  4.31185357e-08 
 3.79000000e-04  8.62130846e-09  4.28865305e-01  5.43962157e-02  4.33148900e-08 
 3.80000000e-04  8.68949298e-09  4.30810936e-01  5.44217490e-02  4.35113947e-08 
 3.81000000e-04  8.75796739e-09  4.32758054e-01  5.44470763e-02  4.37080494e-08 
 3.82000000e-04  8.82673191e-09  4.34706654e-01  5.44722006e-02  4.39048539e-08 
 3.83000000e-04  8.89578672e-09  4.36656736e-01  5.44971252e-02  4.41018080e-08 
 3.84000000e-04  8.96513200e-09  4.38608297e-01  5.45218530e-02  4.42989115e-08 
 3.85000000e-04  9.03476795e-09  4.40561333e-01  5.45463871e-02  4.44961640e-08 
 3.86000000e-04  9.10469477e-09  4.42515844e-01  5.45707304e-02  4.46935654e-08 
 3.87000000e-04  9.17491263e-09  4.44471827e-01  5.45948858e-02  4.48911154e-08 
 3.88000000e-04  9.24542173e-09  4.46429278e-01  5.46188561e-02  4.50888137e-08 
 3.89000000e-04  9.31622225e-09  4.48388197e-01  5.46426439e-02  4.52866602e-08 
 3.90000000e-04  9.38731439e-09  4.50348580e-01  5.46662521e-02  4.54846546e-08 
 3.91000000e-04  9.45869833e-09  4.52310426e-01  5.46896831e-02  4.56827967e-08 
 3.92000000e-04  9.53037426e-09  4.54273731e-01  5.47129397e-02  4.58810862e-08 
 3.93000000e-04  9.60234237e-09  4.56238495e-01  5.47360242e-02  4.60795229e-08 
 3.94000000e-04  9.67460284e-09  4.58204714e-01  5.47589393e-02  4.62781067e-08 
 3.95000000e-04  9.74715586e-09  4.60172386e-01  5.47816872e-02  4.64768372e-08 
 3.96000000e-04  9.82000163e-09  4.62141510e-01  5.48042704e-02  4.66757142e-08 
 3.97000000e-04  9.89314031e-09  4.64112083e-01  5.48266911e-02  4.68747376e-08 
 3.98000000e-04  9.96657211e-09  4.66084102e-01  5.48489517e-02  4.70739071e-08 
 3.99000000e-04  1.00402972e-08  4.68057567e-01  5.48710544e-02  4.72732225e-08 
 4.00000000e-04  1.01143158e-08  4.70032474e-01  5.48930013e-02  4.74726836e-08 
 4.01000000e-04  1.01886280e-08  4.72008821e-01  5.49147946e-02  4.76722901e-08 
 4.02000000e-04  1.02632341e-08  4.73986607e-01  5.49364364e-02  4.78720419e-08 
 4.03000000e-04  1.03381342e-08  4.75965829e-01  5.49579287e-02  4.80719387e-08 
 4.04000000e-04  1.04133286e-08  4.77946485e-01  5.49792736e-02  4.82719804e-08 
 4.05000000e-04  1.04888173e-08  4.79928573e-01  5.50004730e-02  4.84721666e-08 
 4.06000000e-04  1.05646006e-08  4.81912091e-01  5.50215288e-02  4.86724973e-08 
 4.07000000e-04  1.06406787e-08  4.83897038e-01  5.50424431e-02  4.88729722e-08 
 4.08000000e-04  1.07170518e-08  4.85883410e-01  5.50632175e-02  4.90735911e-08 
 4.09000000e-04  1.07937200e-08  4.87871206e-01  5.50838540e-02  4.92743538e-08 
 4.10000000e-04  1.08706835e-08  4.89860425e-01  5.51043543e-02  4.94752601e-08 
 4.11000000e-04  1.09479425e-08  4.91851063e-01  5.51247203e-02  4.96763098e-08 
 4.12000000e-04  1.10254972e-08  4.93843120e-01  5.51449535e-02  4.98775028e-08 
 4.13000000e-04  1.11033477e-08  4.95836593e-01  5.51650558e-02  5.00788387e-08 
 4.14000000e-04  1.11814943e-08  4.97831479e-01  5.51850288e-02  5.02803174e-08 
 4.15000000e-04  1.12599371e-08  4.99827779e-01  5.52048741e-02  5.04819388e-08 
 4.16000000e-04  1.13386763e-08  5.01825488e-01  5.52245933e-02  5.06837025e-08 
 4.17000000e-04  1.14177121e-08  5.03824606e-01  5.52441880e-02  5.08856085e-08 
 4.18000000e-04  1.14970447e-08  5.05825131e-01  5.52636598e-02  5.10876566e-08 
 4.19000000e-04  1.15766742e-08  5.07827060e-01  5.52830101e-02  5.12898465e-08 
 4.20000000e-04  1.16566008e-08  5.09830392e-01  5.53022405e-02  5.14921780e-08 
 4.21000000e-04  1.17368247e-08  5.11835125e-01  5.53213523e-02  5.16946511e-08 
 4.22000000e-04  1.18173462e-08  5.13841257e-01  5.53403472e-02  5.18972654e-08 
 4.23000000e-04  1.18981652e-08  5.15848786e-01  5.53592263e-02  5.21000208e-08 
 4.24000000e-04  1.19792822e-08  5.17857711e-01  5.53779913e-02  5.23029171e-08 
 4.25000000e-04  1.20606971e-08  5.19868029e-01  5.53966433e-02  5.25059542e-08 
 4.26000000e-04  1.21424102e-08  5.21879740e-01  5.54151838e-02  5.27091318e-08 
 4.27000000e-04  1.22244217e-08  5.23892840e-01  5.54336140e-02  5.29124498e-08 
 4.28000000e-04  1.23067318e-08  5.25907329e-01  5.54519354e-02  5.31159080e-08 
 4.29000000e-04  1.23893406e-08  5.27923204e-01  5.54701490e-02  5.33195062e-08 
 4.30000000e-04  1.24722482e-08  5.29940463e-01  5.54882563e-02  5.35232442e-08 
 4.31000000e-04  1.25554550e-08  5.31959106e-01  5.55062583e-02  5.37271219e-08 
 4.32000000e-04  1.26389610e-08  5.33979130e-01  5.55241564e-02  5.39311391e-08 
 4.33000000e-04  1.27227665e-08  5.36000534e-01  5.55419516e-02  5.41352956e-08 
 4.34000000e-04  1.28068715e-08  5.38023315e-01  5.55596453e-02  5.43395912e-08 
 4.35000000e-04  1.28912764e-08  5.40047473e-01  5.55772385e-02  5.45440258e-08 
 4.36000000e-04  1.29759812e-08  5.42073004e-01  5.55947323e-02  5.47485991e-08 
 4.37000000e-04  1.30609861e-08  5.44099909e-01  5.56121279e-02  5.49533111e-08 
 4.38000000e-04  1.31462914e-08  5.46128184e-01  5.56294264e-02  5.51581615e-08 
 4.39000000e-04  1.32318971e-08  5.48157829e-01  5.56466288e-02  5.53631502e-08 
 4.40000000e-04  1.33178035e-08  5.50188841e-01  5.56637362e-02  5.55682771e-08 
 4.41000000e-04  1.34040108e-08  5.52221220e-01  5.56807496e-02  5.57735418e-08 
 4.42000000e-04  1.34905190e-08  5.54254963e-01  5.56976701e-02  5.59789444e-08 
 4.43000000e-04  1.35773284e-08  5.56290068e-01  5.57144987e-02  5.61844845e-08 
 4.44000000e-04  1.36644392e-08  5.58326535e-01  5.57312363e-02  5.63901621e-08 
 4.45000000e-04  1.37518515e-08  5.60364361e-01  5.57478840e-02  5.65959770e-08 
 4.46000000e-04  1.38395654e-08  5.62403545e-01  5.57644427e-02  5.68019290e-08 
 4.47000000e-04  1.39275813e-08  5.64444085e-01  5.57809133e-02  5.70080179e-08 
 4.48000000e-04  1.40158992e-08  5.66485980e-01  5.57972968e-02  5.72142437e-08 
 4.49000000e-04  1.41045193e-08  5.68529227e-01  5.58135941e-02  5.74206061e-08 
 4.50000000e-04  1.41934418e-08  5.70573827e-01  5.58298061e-02  5.76271049e-08 
 4.51000000e-04  1.42826669e-08  5.72619776e-01  5.58459337e-02  5.78337401e-08 
 4.52000000e-04  1.43721947e-08  5.74667073e-01  5.58619777e-02  5.80405114e-08 
 4.53000000e-04  1.44620254e-08  5.76715717e-01  5.58779391e-02  5.82474187e-08 
 4.54000000e-04  1.45521592e-08  5.78765707e-01  5.58938186e-02  5.84544619e-08 
 4.55000000e-04  1.46425962e-08  5.80817040e-01  5.59096172e-02  5.86616408e-08 
 4.56000000e-04  1.47333366e-08  5.82869715e-01  5.59253355e-02  5.88689551e-08 
 4.57000000e-04  1.48243806e-08  5.84923731e-01  5.59409746e-02  5.90764049e-08 
 4.58000000e-04  1.49157284e-08  5.86979086e-01  5.59565351e-02  5.92839899e-08 
 4.59000000e-04  1.50073801e-08  5.89035778e-01  5.59720178e-02  5.94917099e-08 
 4.60000000e-04  1.50993359e-08  5.91093806e-01  5.59874235e-02  5.96995649e-08 
 4.61000000e-04  1.51915959e-08  5.93153169e-01  5.60027530e-02  5.99075546e-08 
 4.62000000e-04  1.52841604e-08  5.95213865e-01  5.60180070e-02  6.01156790e-08 
 4.63000000e-04  1.53770295e-08  5.97275893e-01  5.60331864e-02  6.03239378e-08 
 4.64000000e-04  1.54702034e-08  5.99339250e-01  5.60482917e-02  6.05323309e-08 
 4.65000000e-04  1.55636821e-08  6.01403936e-01  5.60633237e-02  6.07408582e-08 
 4.66000000e-04  1.56574660e-08  6.03469950e-01  5.60782832e-02  6.09495195e-08 
 4.67000000e-04  1.57515552e-08  6.05537289e-01  5.60931708e-02  6.11583146e-08 
 4.68000000e-04  1.58459498e-08  6.07605952e-01  5.61079872e-02  6.13672435e-08 
 4.69000000e-04  1.59406500e-08  6.09675937e-01  5.61227332e-02  6.15763059e-08 
 4.70000000e-04  1.60356560e-08  6.11747245e-01  5.61374093e-02  6.17855018e-08 
 4.71000000e-04  1.61309680e-08  6.13819871e-01  5.61520163e-02  6.19948310e-08 
 4.72000000e-04  1.62265860e-08  6.15893817e-01  5.61665548e-02  6.22042933e-08 
 4.73000000e-04  1.63225104e-08  6.17969079e-01  5.61810254e-02  6.24138886e-08 
 4.74000000e-04  1.64187411e-08  6.20045657e-01  5.61954288e-02  6.26236167e-08 
 4.75000000e-04  1.65152785e-08  6.22123549e-01  5.62097656e-02  6.28334775e-08 
 4.76000000e-04  1.66121227e-08  6.24202754e-01  5.62240364e-02  6.30434709e-08 
 4.77000000e-04  1.67092738e-08  6.26283270e-01  5.62382419e-02  6.32535968e-08 
 4.78000000e-04  1.68067320e-08  6.28365096e-01  5.62523826e-02  6.34638549e-08 
 4.79000000e-04  1.69044975e-08  6.30448230e-01  5.62664591e-02  6.36742451e-08 
 4.80000000e-04  1.70025704e-08  6.32532672e-01  5.62804720e-02  6.38847673e-08 
 4.81000000e-04  1.71009509e-08  6.34618419e-01  5.62944219e-02  6.40954214e-08 
 4.82000000e-04  1.71996392e-08  6.36705471e-01  5.63083094e-02  6.43062072e-08 
 4.83000000e-04  1.72986354e-08  6.38793826e-01  5.63221350e-02  6.45171246e-08 
 4.84000000e-04  1.73979397e-08  6.40883482e-01  5.63358993e-02  6.47281734e-08 
 4.85000000e-04  1.74975523e-08  6.42974439e-01  5.63496027e-02  6.49393536e-08 
 4.86000000e-04  1.75974733e-08  6.45066695e-01  5.63632460e-02  6.51506649e-08 
 4.87000000e-04  1.76977029e-08  6.47160248e-01  5.63768295e-02  6.53621072e-08 
 4.88000000e-04  1.77982412e-08  6.49255097e-01  5.63903539e-02  6.55736804e-08 
 4.89000000e-04  1.78990885e-08  6.51351241e-01  5.64038196e-02  6.57853844e-08 
 4.90000000e-04  1.80002448e-08  6.53448679e-01  5.64172271e-02  6.59972190e-08 
 4.91000000e-04  1.81017104e-08  6.55547409e-01  5.64305770e-02  6.62091841e-08 
 4.92000000e-04  1.82034853e-08  6.57647430e-01  5.64438697e-02  6.64212796e-08 
 4.93000000e-04  1.83055699e-08  6.59748741e-01  5.64571058e-02  6.66335052e-08 
 4.94000000e-04  1.84079641e-08  6.61851339e-01  5.64702858e-02  6.68458610e-08 
 4.95000000e-04  1.85106683e-08  6.63955225e-01  5.64834100e-02  6.70583467e-08 
 4.96000000e-04  1.86136825e-08  6.66060396e-01  5.64964790e-02  6.72709622e-08 
 4.97000000e-04  1.87170069e-08  6.68166851e-01  5.65094933e-02  6.74837075e-08 
 4.98000000e-04  1.88206417e-08  6.70274590e-01  5.65224533e-02  6.76965822e-08 
 4.99000000e-04  1.89245870e-08  6.72383610e-01  5.65353595e-02  6.79095864e-08 
 5.00000000e-04  1.90288431e-08  6.74493910e-01  5.65482124e-02  6.81227200e-08 
 5.01000000e-04  1.91334099e-08  6.76605490e-01  5.65610122e-02  6.83359826e-08 
 5.02000000e-04  1.92382878e-08  6.78718347e-01  5.65737596e-02  6.85493743e-08 
 5.03000000e-04  1.93434769e-08  6.80832482e-01  5.65864550e-02  6.87628949e-08 
 5.04000000e-04  1.94489773e-08  6.82947891e-01  5.65990987e-02  6.89765443e-08 
 5.05000000e-04  1.95547893e-08  6.85064574e-01  5.66116912e-02  6.91903224e-08 
 5.06000000e-04  1.96609128e-08  6.87182530e-01  5.66242330e-02  6.94042289e-08 
 5.07000000e-04  1.97673482e-08  6.89301758e-01  5.66367243e-02  6.96182639e-08 
 5.08000000e-04  1.98740956e-08  6.91422255e-01  5.66491658e-02  6.98324271e-08 
 5.09000000e-04  1.99811551e-08  6.93544022e-01  5.66615576e-02  7.00467185e-08 
 5.10000000e-04  2.00885269e-08  6.95667056e-01  5.66739003e-02  7.02611379e-08 
 5.11000000e-04  2.01962112e-08  6.97791357e-01  5.66861943e-02  7.04756851e-08 
 5.12000000e-04  2.03042080e-08  6.99916923e-01  5.66984398e-02  7.06903602e-08 
 5.13000000e-04  2.04125177e-08  7.02043753e-01  5.67106374e-02  7.09051628e-08 
 5.14000000e-04  2.05211403e-08  7.04171846e-01  5.67227874e-02  7.11200930e-08 
 5.15000000e-04  2.06300759e-08  7.06301200e-01  5.67348902e-02  7.13351506e-08 
 5.16000000e-04  2.07393248e-08  7.08431814e-01  5.67469461e-02  7.15503354e-08 
 5.17000000e-04  2.08488871e-08  7.10563688e-01  5.67589555e-02  7.17656473e-08 
 5.18000000e-04  2.09587630e-08  7.12696819e-01  5.67709187e-02  7.19810863e-08 
 5.19000000e-04  2.10689526e-08  7.14831207e-01  5.67828362e-02  7.21966522e-08 
 5.20000000e-04  2.11794561e-08  7.16966850e-01  5.67947083e-02  7.24123448e-08 
 5.21000000e-04  2.12902736e-08  7.19103748e-01  5.68065353e-02  7.26281641e-08 
 5.22000000e-04  2.14014053e-08  7.21241898e-01  5.68183177e-02  7.28441099e-08 
 5.23000000e-04  2.15128513e-08  7.23381300e-01  5.68300556e-02  7.30601821e-08 
 5.24000000e-04  2.16246118e-08  7.25521953e-01  5.68417495e-02  7.32763806e-08 
 5.25000000e-04  2.17366870e-08  7.27663855e-01  5.68533997e-02  7.34927053e-08 
 5.26000000e-04  2.18490770e-08  7.29807005e-01  5.68650065e-02  7.37091560e-08 
 5.27000000e-04  2.19617820e-08  7.31951402e-01  5.68765703e-02  7.39257326e-08 
 5.28000000e-04  2.20748021e-08  7.34097045e-01  5.68880913e-02  7.41424350e-08 
 5.29000000e-04  2.21881375e-08  7.36243933e-01  5.68995700e-02  7.43592631e-08 
 5.30000000e-04  2.23017883e-08  7.38392064e-01  5.69110066e-02  7.45762167e-08 
 5.31000000e-04  2.24157547e-08  7.40541437e-01  5.69224014e-02  7.47932958e-08 
 5.32000000e-04  2.25300369e-08  7.42692051e-01  5.69337547e-02  7.50105002e-08 
 5.33000000e-04  2.26446350e-08  7.44843905e-01  5.69450669e-02  7.52278298e-08 
 5.34000000e-04  2.27595491e-08  7.46996998e-01  5.69563382e-02  7.54452845e-08 
 5.35000000e-04  2.28747794e-08  7.49151328e-01  5.69675690e-02  7.56628642e-08 
 5.36000000e-04  2.29903261e-08  7.51306895e-01  5.69787596e-02  7.58805687e-08 
 5.37000000e-04  2.31061893e-08  7.53463696e-01  5.69899101e-02  7.60983979e-08 
 5.38000000e-04  2.32223692e-08  7.55621732e-01  5.70010210e-02  7.63163518e-08 
 5.39000000e-04  2.33388659e-08  7.57781001e-01  5.70120925e-02  7.65344301e-08 
 5.40000000e-04  2.34556796e-08  7.59941502e-01  5.70231249e-02  7.67526329e-08 
 5.41000000e-04  2.35728104e-08  7.62103233e-01  5.70341185e-02  7.69709598e-08 
 5.42000000e-04  2.36902585e-08  7.64266193e-01  5.70450736e-02  7.71894110e-08 
 5.43000000e-04  2.38080240e-08  7.66430382e-01  5.70559903e-02  7.74079862e-08 
 5.44000000e-04  2.39261071e-08  7.68595798e-01  5.70668691e-02  7.76266853e-08 
 5.45000000e-04  2.40445080e-08  7.70762440e-01  5.70777102e-02  7.78455082e-08 
 5.46000000e-04  2.41632268e-08  7.72930307e-01  5.70885137e-02  7.80644548e-08 
 5.47000000e-04  2.42822636e-08  7.75099398e-01  5.70992801e-02  7.82835249e-08 
 5.48000000e-04  2.44016186e-08  7.77269711e-01  5.71100096e-02  7.85027185e-08 
 5.49000000e-04  2.45212920e-08  7.79441246e-01  5.71207023e-02  7.87220355e-08 
 5.50000000e-04  2.46412838e-08  7.81614001e-01  5.71313586e-02  7.89414757e-08 
 5.51000000e-04  2.47615944e-08  7.83787975e-01  5.71419788e-02  7.91610390e-08 
 5.52000000e-04  2.48822237e-08  7.85963167e-01  5.71525630e-02  7.93807253e-08 
 5.53000000e-04  2.50031720e-08  7.88139577e-01  5.71631116e-02  7.96005345e-08 
 5.54000000e-04  2.51244394e-08  7.90317202e-01  5.71736247e-02  7.98204665e-08 
