 3.26346005e-03  6.25518317e+00  3.26346005e-03  5.10000000e+00  3.26346005e-03  6.48527193e+00  3.26346005e-03  0.00000000e+00  3.26346005e-03  3.66010154e+00 
 3.31346005e-03  6.36069887e+00  3.31346005e-03  5.10000000e+00  3.31346005e-03  6.62596397e+00  3.31346005e-03  0.00000000e+00  3.31346005e-03  3.74912139e+00 
 3.36346005e-03  6.46506270e+00  3.36346005e-03  5.10000000e+00  3.36346005e-03  6.76575685e+00  3.36346005e-03  0.00000000e+00  3.36346005e-03  3.83807979e+00 
 3.41346005e-03  6.56817215e+00  3.41346005e-03  5.10000000e+00  3.41346005e-03  6.90456689e+00  3.41346005e-03  0.00000000e+00  3.41346005e-03  3.92692902e+00 
 3.46346005e-03  6.66992799e+00  3.46346005e-03  5.10000000e+00  3.46346005e-03  7.04231137e+00  3.46346005e-03  0.00000000e+00  3.46346005e-03  4.01562158e+00 
 3.51346005e-03  6.77023419e+00  3.51346005e-03  5.10000000e+00  3.51346005e-03  7.17890862e+00  3.51346005e-03  0.00000000e+00  3.51346005e-03  4.10411020e+00 
 3.56346005e-03  6.86899783e+00  3.56346005e-03  5.10000000e+00  3.56346005e-03  7.31427803e+00  3.56346005e-03  0.00000000e+00  3.56346005e-03  4.19234783e+00 
 3.61346005e-03  6.96612904e+00  3.61346005e-03  5.10000000e+00  3.61346005e-03  7.44834001e+00  3.61346005e-03  0.00000000e+00  3.61346005e-03  4.28028768e+00 
 3.66346005e-03  7.06154096e+00  3.66346005e-03  5.10000000e+00  3.66346005e-03  7.58101608e+00  3.66346005e-03  0.00000000e+00  3.66346005e-03  4.36788320e+00 
 3.71346005e-03  7.15514961e+00  3.71346005e-03  5.10000000e+00  3.71346005e-03  7.71222885e+00  3.71346005e-03  0.00000000e+00  3.71346005e-03  4.45508816e+00 
 3.76346005e-03  7.24687389e+00  3.76346005e-03  5.10000000e+00  3.76346005e-03  7.84190202e+00  3.76346005e-03  0.00000000e+00  3.76346005e-03  4.54185661e+00 
 3.81346005e-03  7.33663547e+00  3.81346005e-03  5.10000000e+00  3.81346005e-03  7.96996045e+00  3.81346005e-03  0.00000000e+00  3.81346005e-03  4.62814290e+00 
